"","filename","operator","p","accept","reject","acceptFC","rejectFC","rejectIv","rejectOp"
"21846","article_0_2_2_0_0_439_1_1_1.xml.state","treeScaler.t",0.794273802283256,6364,31961,6285,30955,0,0
"21847","article_0_2_2_0_0_439_1_1_1.xml.state","treeRootScaler.t",0.732717287129123,4116,33970,4051,32936,13282,13282
"21848","article_0_2_2_0_0_439_1_1_1.xml.state","UniformOperator.t",NA,80194,304337,77814,295821,0,0
"21849","article_0_2_2_0_0_439_1_1_1.xml.state","SubtreeSlide.t",0.149936309628396,3403,189123,3373,183594,85240,85240
"21850","article_0_2_2_0_0_439_1_1_1.xml.state","narrow.t",NA,8678,184189,8279,179098,0,0
"21851","article_0_2_2_0_0_439_1_1_1.xml.state","wide.t",NA,42,38283,35,37233,19400,19400
"21852","article_0_2_2_0_0_439_1_1_1.xml.state","WilsonBalding.t",NA,70,38422,57,37339,4722,4722
"21853","article_0_2_2_0_0_439_1_1_1.xml.state","BirthRateScaler.t",0.38597444989264,11402,26925,10611,26605,0,0
"21854","article_0_2_2_0_0_439_1_1_1.xml.state","DeathRateScaler.t",0.162411379296543,11667,26855,10704,26671,9878,9878
"21855","article_0_2_2_0_0_439_1_1_2.xml.state","treeScaler.t",0.787090986258783,5979,32439,5919,31397,0,0
"21856","article_0_2_2_0_0_439_1_1_2.xml.state","treeRootScaler.t",0.753280070569389,4369,33599,4296,32517,13257,13257
"21857","article_0_2_2_0_0_439_1_1_2.xml.state","UniformOperator.t",NA,79874,304933,77444,296291,0,0
"21858","article_0_2_2_0_0_439_1_1_2.xml.state","SubtreeSlide.t",0.148111282894611,3333,188929,3313,183429,85119,85119
"21859","article_0_2_2_0_0_439_1_1_2.xml.state","narrow.t",NA,8612,183850,8247,178822,0,0
"21860","article_0_2_2_0_0_439_1_1_2.xml.state","wide.t",NA,45,38517,37,37413,19665,19665
"21861","article_0_2_2_0_0_439_1_1_2.xml.state","WilsonBalding.t",NA,66,38414,58,37304,4780,4780
"21862","article_0_2_2_0_0_439_1_1_2.xml.state","BirthRateScaler.t",0.381337158815999,11490,27027,10736,26667,0,0
"21863","article_0_2_2_0_0_439_1_1_2.xml.state","DeathRateScaler.t",0.157855842582418,11126,27399,10200,27214,10946,10946
"21864","article_0_2_2_0_0_439_1_2_1.xml.state","treeScaler.t",0.785455825931406,6054,32231,5982,31222,0,0
"21865","article_0_2_2_0_0_439_1_2_1.xml.state","treeRootScaler.t",0.714978474294172,3428,34970,3384,33874,13832,13832
"21866","article_0_2_2_0_0_439_1_2_1.xml.state","UniformOperator.t",NA,78226,307170,75894,298338,0,0
"21867","article_0_2_2_0_0_439_1_2_1.xml.state","SubtreeSlide.t",0.17406830616456,2837,189335,2809,183828,86864,86864
"21868","article_0_2_2_0_0_439_1_2_1.xml.state","narrow.t",NA,19502,172543,18796,167652,0,0
"21869","article_0_2_2_0_0_439_1_2_1.xml.state","wide.t",NA,87,38454,77,37334,19541,19541
"21870","article_0_2_2_0_0_439_1_2_1.xml.state","WilsonBalding.t",NA,73,38175,61,37110,4704,4704
"21871","article_0_2_2_0_0_439_1_2_1.xml.state","BirthRateScaler.t",0.367174133234867,10907,27588,10087,27275,0,0
"21872","article_0_2_2_0_0_439_1_2_1.xml.state","DeathRateScaler.t",0.163902388835249,11521,26900,10618,26691,10032,10032
"21873","article_0_2_2_0_0_439_1_2_2.xml.state","treeScaler.t",0.739678720122927,4679,33964,4617,32972,0,0
"21874","article_0_2_2_0_0_439_1_2_2.xml.state","treeRootScaler.t",0.750143605828251,4130,34470,4078,33380,13952,13952
"21875","article_0_2_2_0_0_439_1_2_2.xml.state","UniformOperator.t",NA,77547,306387,75263,297850,0,0
"21876","article_0_2_2_0_0_439_1_2_2.xml.state","SubtreeSlide.t",0.173775936820491,2790,189449,2770,183863,86328,86328
"21877","article_0_2_2_0_0_439_1_2_2.xml.state","narrow.t",NA,20005,172613,19357,167909,0,0
"21878","article_0_2_2_0_0_439_1_2_2.xml.state","wide.t",NA,98,38339,88,37273,19631,19631
"21879","article_0_2_2_0_0_439_1_2_2.xml.state","WilsonBalding.t",NA,79,38469,67,37370,4751,4751
"21880","article_0_2_2_0_0_439_1_2_2.xml.state","BirthRateScaler.t",0.374017178639602,10973,27246,10170,26977,0,0
"21881","article_0_2_2_0_0_439_1_2_2.xml.state","DeathRateScaler.t",0.171749015436312,12271,26492,11381,26255,9627,9627
"21882","article_0_2_2_0_0_439_2_1_1.xml.state","treeScaler.t",0.785416522081887,6051,32595,5981,31526,0,0
"21883","article_0_2_2_0_0_439_2_1_1.xml.state","treeRootScaler.t",0.732576862591317,4440,34056,4382,33014,13048,13048
"21884","article_0_2_2_0_0_439_2_1_1.xml.state","UniformOperator.t",NA,84607,300712,81969,292228,0,0
"21885","article_0_2_2_0_0_439_2_1_1.xml.state","SubtreeSlide.t",0.174601353190717,2875,189167,2852,183691,86454,86454
"21886","article_0_2_2_0_0_439_2_1_1.xml.state","narrow.t",NA,8130,183783,7732,178577,0,0
"21887","article_0_2_2_0_0_439_2_1_1.xml.state","wide.t",NA,47,38262,41,37205,19403,19403
"21888","article_0_2_2_0_0_439_2_1_1.xml.state","WilsonBalding.t",NA,71,38416,56,37248,4705,4705
"21889","article_0_2_2_0_0_439_2_1_1.xml.state","BirthRateScaler.t",0.362353330814459,10592,27714,9787,27362,0,0
"21890","article_0_2_2_0_0_439_2_1_1.xml.state","DeathRateScaler.t",0.167234183308267,12026,26457,11105,26272,8590,8590
"21891","article_0_2_2_0_0_439_2_1_2.xml.state","treeScaler.t",0.728666410630469,4323,34034,4247,32997,0,0
"21892","article_0_2_2_0_0_439_2_1_2.xml.state","treeRootScaler.t",0.731723586411671,4306,33921,4254,32844,12810,12810
"21893","article_0_2_2_0_0_439_2_1_2.xml.state","UniformOperator.t",NA,84810,299223,82189,290812,0,0
"21894","article_0_2_2_0_0_439_2_1_2.xml.state","SubtreeSlide.t",0.148272024597027,3398,189428,3372,183882,85494,85494
"21895","article_0_2_2_0_0_439_2_1_2.xml.state","narrow.t",NA,8338,184316,7926,179123,0,0
"21896","article_0_2_2_0_0_439_2_1_2.xml.state","wide.t",NA,40,38837,30,37691,19721,19721
"21897","article_0_2_2_0_0_439_2_1_2.xml.state","WilsonBalding.t",NA,66,38359,52,37266,4713,4713
"21898","article_0_2_2_0_0_439_2_1_2.xml.state","BirthRateScaler.t",0.392985936399634,11511,26770,10774,26445,0,0
"21899","article_0_2_2_0_0_439_2_1_2.xml.state","DeathRateScaler.t",0.164987853746228,11918,26403,10957,26238,8887,8887
"21900","article_0_2_2_0_0_439_2_2_1.xml.state","treeScaler.t",0.776511295865096,5659,32793,5605,31714,0,0
"21901","article_0_2_2_0_0_439_2_2_1.xml.state","treeRootScaler.t",0.675424763571457,4701,33748,4632,32731,11953,11953
"21902","article_0_2_2_0_0_439_2_2_1.xml.state","UniformOperator.t",NA,87983,296801,85317,288528,0,0
"21903","article_0_2_2_0_0_439_2_2_1.xml.state","SubtreeSlide.t",0.161974664204359,3110,189606,3086,184106,86373,86373
"21904","article_0_2_2_0_0_439_2_2_1.xml.state","narrow.t",NA,9684,182107,9232,177178,0,0
"21905","article_0_2_2_0_0_439_2_2_1.xml.state","wide.t",NA,60,38115,53,36967,19455,19455
"21906","article_0_2_2_0_0_439_2_2_1.xml.state","WilsonBalding.t",NA,72,38924,51,37859,4938,4938
"21907","article_0_2_2_0_0_439_2_2_1.xml.state","BirthRateScaler.t",0.377827839316485,11093,27363,10276,27030,0,0
"21908","article_0_2_2_0_0_439_2_2_1.xml.state","DeathRateScaler.t",0.175481687585231,12587,25595,11652,25422,8198,8198
"21909","article_0_2_2_0_0_439_2_2_2.xml.state","treeScaler.t",0.779820133010251,5788,32801,5715,31766,0,0
"21910","article_0_2_2_0_0_439_2_2_2.xml.state","treeRootScaler.t",0.704750333094763,5410,33045,5329,32067,11941,11941
"21911","article_0_2_2_0_0_439_2_2_2.xml.state","UniformOperator.t",NA,87870,296030,85175,287472,0,0
"21912","article_0_2_2_0_0_439_2_2_2.xml.state","SubtreeSlide.t",0.146620237570239,3573,188192,3549,182643,84828,84828
"21913","article_0_2_2_0_0_439_2_2_2.xml.state","narrow.t",NA,9440,183438,9046,178159,0,0
"21914","article_0_2_2_0_0_439_2_2_2.xml.state","wide.t",NA,37,38487,33,37330,19731,19731
"21915","article_0_2_2_0_0_439_2_2_2.xml.state","WilsonBalding.t",NA,51,38456,36,37375,4786,4786
"21916","article_0_2_2_0_0_439_2_2_2.xml.state","BirthRateScaler.t",0.380028451405099,11235,27518,10386,27192,0,0
"21917","article_0_2_2_0_0_439_2_2_2.xml.state","DeathRateScaler.t",0.159495063280918,11535,27095,10656,26887,9420,9420
"21918","article_0_2_2_0_1_440_1_1_1.xml.state","treeScaler.t",0.860066574763299,3538,34802,3511,33732,0,0
"21919","article_0_2_2_0_1_440_1_1_1.xml.state","treeRootScaler.t",0.834420286706891,2767,35869,2741,34776,14880,14880
"21920","article_0_2_2_0_1_440_1_1_1.xml.state","UniformOperator.t",NA,29439,355151,28380,344786,0,0
"21921","article_0_2_2_0_1_440_1_1_1.xml.state","SubtreeSlide.t",0.0983764041651089,1817,190496,1803,184937,78982,78982
"21922","article_0_2_2_0_1_440_1_1_1.xml.state","narrow.t",NA,3534,188819,3403,183311,0,0
"21923","article_0_2_2_0_1_440_1_1_1.xml.state","wide.t",NA,23,38558,23,37452,19689,19689
"21924","article_0_2_2_0_1_440_1_1_1.xml.state","WilsonBalding.t",NA,7,38622,4,37444,6681,6681
"21925","article_0_2_2_0_1_440_1_1_1.xml.state","BirthRateScaler.t",0.313065198945636,11384,26975,10515,26720,0,0
"21926","article_0_2_2_0_1_440_1_1_1.xml.state","DeathRateScaler.t",0.180193847587335,12586,25614,11847,25265,9926,9926
"21927","article_0_2_2_0_1_440_1_1_2.xml.state","treeScaler.t",0.867305661261343,3667,34972,3628,33908,0,0
"21928","article_0_2_2_0_1_440_1_1_2.xml.state","treeRootScaler.t",0.819718375093921,2487,35861,2460,34779,14596,14596
"21929","article_0_2_2_0_1_440_1_1_2.xml.state","UniformOperator.t",NA,29319,355436,28369,345201,0,0
"21930","article_0_2_2_0_1_440_1_1_2.xml.state","SubtreeSlide.t",0.10225275505967,1793,190368,1775,184816,79150,79150
"21931","article_0_2_2_0_1_440_1_1_2.xml.state","narrow.t",NA,3666,188718,3575,183196,0,0
"21932","article_0_2_2_0_1_440_1_1_2.xml.state","wide.t",NA,23,38531,21,37367,19708,19708
"21933","article_0_2_2_0_1_440_1_1_2.xml.state","WilsonBalding.t",NA,15,38284,8,37177,6571,6571
"21934","article_0_2_2_0_1_440_1_1_2.xml.state","BirthRateScaler.t",0.317343487694455,11537,26901,10695,26640,0,0
"21935","article_0_2_2_0_1_440_1_1_2.xml.state","DeathRateScaler.t",0.163488958919477,11537,26886,10637,26669,11351,11351
"21936","article_0_2_2_0_1_440_1_2_1.xml.state","treeScaler.t",0.840448027474171,3073,35572,3048,34481,0,0
"21937","article_0_2_2_0_1_440_1_2_1.xml.state","treeRootScaler.t",0.832580718584723,2770,35501,2732,34453,14339,14339
"21938","article_0_2_2_0_1_440_1_2_1.xml.state","UniformOperator.t",NA,26337,357858,25426,347643,0,0
"21939","article_0_2_2_0_1_440_1_2_1.xml.state","SubtreeSlide.t",0.10328542006258,1742,191112,1728,185623,80187,80187
"21940","article_0_2_2_0_1_440_1_2_1.xml.state","narrow.t",NA,10390,181661,10071,176544,0,0
"21941","article_0_2_2_0_1_440_1_2_1.xml.state","wide.t",NA,74,38282,70,37208,19670,19670
"21942","article_0_2_2_0_1_440_1_2_1.xml.state","WilsonBalding.t",NA,22,38242,13,37100,6623,6623
"21943","article_0_2_2_0_1_440_1_2_1.xml.state","BirthRateScaler.t",0.315988114004221,11725,27045,10846,26741,0,0
"21944","article_0_2_2_0_1_440_1_2_1.xml.state","DeathRateScaler.t",0.230591125160224,15624,22971,14729,22754,7318,7318
"21945","article_0_2_2_0_1_440_1_2_2.xml.state","treeScaler.t",0.855703328905914,3398,35331,3361,34258,0,0
"21946","article_0_2_2_0_1_440_1_2_2.xml.state","treeRootScaler.t",0.83520066799764,2756,35480,2731,34441,14268,14268
"21947","article_0_2_2_0_1_440_1_2_2.xml.state","UniformOperator.t",NA,26390,357533,25456,347218,0,0
"21948","article_0_2_2_0_1_440_1_2_2.xml.state","SubtreeSlide.t",0.157098884847368,1200,191011,1185,185434,84703,84703
"21949","article_0_2_2_0_1_440_1_2_2.xml.state","narrow.t",NA,10011,183015,9710,177713,0,0
"21950","article_0_2_2_0_1_440_1_2_2.xml.state","wide.t",NA,71,38389,62,37248,19706,19706
"21951","article_0_2_2_0_1_440_1_2_2.xml.state","WilsonBalding.t",NA,10,38421,6,37322,6706,6706
"21952","article_0_2_2_0_1_440_1_2_2.xml.state","BirthRateScaler.t",0.309045268166304,10989,27710,10151,27438,0,0
"21953","article_0_2_2_0_1_440_1_2_2.xml.state","DeathRateScaler.t",0.174312619438425,12367,25919,11435,25726,10204,10204
"21954","article_0_2_2_0_1_440_2_1_1.xml.state","treeScaler.t",0.853974375449697,3443,34942,3417,33841,0,0
"21955","article_0_2_2_0_1_440_2_1_1.xml.state","treeRootScaler.t",0.83831161669107,2288,36247,2261,35131,15942,15942
"21956","article_0_2_2_0_1_440_2_1_1.xml.state","UniformOperator.t",NA,26770,358745,25848,348421,0,0
"21957","article_0_2_2_0_1_440_2_1_1.xml.state","SubtreeSlide.t",0.0938587291115426,1870,190378,1862,184857,78276,78276
"21958","article_0_2_2_0_1_440_2_1_1.xml.state","narrow.t",NA,14204,177918,13802,172749,0,0
"21959","article_0_2_2_0_1_440_2_1_1.xml.state","wide.t",NA,88,38276,83,37114,19654,19654
"21960","article_0_2_2_0_1_440_2_1_1.xml.state","WilsonBalding.t",NA,21,38313,17,37212,6867,6867
"21961","article_0_2_2_0_1_440_2_1_1.xml.state","BirthRateScaler.t",0.3104676667484,11077,27140,10223,26888,0,0
"21962","article_0_2_2_0_1_440_2_1_1.xml.state","DeathRateScaler.t",0.188876861566834,12884,25397,12026,25158,10277,10277
"21963","article_0_2_2_0_1_440_2_1_2.xml.state","treeScaler.t",0.859394094589658,3479,34804,3456,33682,0,0
"21964","article_0_2_2_0_1_440_2_1_2.xml.state","treeRootScaler.t",0.83247531070546,2288,36064,2260,34965,15710,15710
"21965","article_0_2_2_0_1_440_2_1_2.xml.state","UniformOperator.t",NA,26878,358092,25955,348053,0,0
"21966","article_0_2_2_0_1_440_2_1_2.xml.state","SubtreeSlide.t",0.105578361827982,1751,190484,1735,185048,79778,79778
"21967","article_0_2_2_0_1_440_2_1_2.xml.state","narrow.t",NA,13487,178752,13096,173567,0,0
"21968","article_0_2_2_0_1_440_2_1_2.xml.state","wide.t",NA,97,38321,94,37192,19610,19610
"21969","article_0_2_2_0_1_440_2_1_2.xml.state","WilsonBalding.t",NA,21,38432,14,37297,6905,6905
"21970","article_0_2_2_0_1_440_2_1_2.xml.state","BirthRateScaler.t",0.314800943421715,11296,27111,10464,26805,0,0
"21971","article_0_2_2_0_1_440_2_1_2.xml.state","DeathRateScaler.t",0.176892209305894,12441,26203,11504,26001,10698,10698
"21972","article_0_2_2_0_1_440_2_2_1.xml.state","treeScaler.t",0.858654717794134,3470,35028,3448,33935,0,0
"21973","article_0_2_2_0_1_440_2_2_1.xml.state","treeRootScaler.t",0.850903973323617,2538,35642,2509,34558,15699,15699
"21974","article_0_2_2_0_1_440_2_2_1.xml.state","UniformOperator.t",NA,28500,355760,27582,345490,0,0
"21975","article_0_2_2_0_1_440_2_2_1.xml.state","SubtreeSlide.t",0.123989447085215,1443,190756,1427,185288,82101,82101
"21976","article_0_2_2_0_1_440_2_2_1.xml.state","narrow.t",NA,10834,181623,10507,176291,0,0
"21977","article_0_2_2_0_1_440_2_2_1.xml.state","wide.t",NA,69,38485,65,37375,19833,19833
"21978","article_0_2_2_0_1_440_2_2_1.xml.state","WilsonBalding.t",NA,19,38557,15,37435,6876,6876
"21979","article_0_2_2_0_1_440_2_2_1.xml.state","BirthRateScaler.t",0.315541196231921,11379,27213,10529,26954,0,0
"21980","article_0_2_2_0_1_440_2_2_1.xml.state","DeathRateScaler.t",0.179888897327284,12245,26440,11338,26168,10617,10617
"21981","article_0_2_2_0_1_440_2_2_2.xml.state","treeScaler.t",0.864299250116758,3721,34543,3695,33463,0,0
"21982","article_0_2_2_0_1_440_2_2_2.xml.state","treeRootScaler.t",0.844886517349874,2489,36012,2452,34941,15917,15917
"21983","article_0_2_2_0_1_440_2_2_2.xml.state","UniformOperator.t",NA,28424,357009,27469,346817,0,0
"21984","article_0_2_2_0_1_440_2_2_2.xml.state","SubtreeSlide.t",0.127029618976835,1383,190453,1372,184904,82284,82284
"21985","article_0_2_2_0_1_440_2_2_2.xml.state","narrow.t",NA,10814,181376,10534,176238,0,0
"21986","article_0_2_2_0_1_440_2_2_2.xml.state","wide.t",NA,62,38313,57,37254,19594,19594
"21987","article_0_2_2_0_1_440_2_2_2.xml.state","WilsonBalding.t",NA,13,38375,6,37303,6784,6784
"21988","article_0_2_2_0_1_440_2_2_2.xml.state","BirthRateScaler.t",0.321138893838247,11716,26968,10814,26732,0,0
"21989","article_0_2_2_0_1_440_2_2_2.xml.state","DeathRateScaler.t",0.156263621089833,10932,27398,10142,27099,11965,11965
"21990","article_0_2_2_0_1_441_1_1_1.xml.state","treeScaler.t",0.871609543012914,3664,34704,3626,33632,0,0
"21991","article_0_2_2_0_1_441_1_1_1.xml.state","treeRootScaler.t",0.865256973227119,2567,35870,2547,34740,10807,10807
"21992","article_0_2_2_0_1_441_1_1_1.xml.state","UniformOperator.t",NA,33411,351941,32264,341726,0,0
"21993","article_0_2_2_0_1_441_1_1_1.xml.state","SubtreeSlide.t",0.114221974920799,1363,191187,1357,185659,81142,81142
"21994","article_0_2_2_0_1_441_1_1_1.xml.state","narrow.t",NA,60,191817,0,186306,0,0
"21995","article_0_2_2_0_1_441_1_1_1.xml.state","wide.t",NA,3,38460,0,37353,19790,19790
"21996","article_0_2_2_0_1_441_1_1_1.xml.state","WilsonBalding.t",NA,7,38180,0,37114,6177,6177
"21997","article_0_2_2_0_1_441_1_1_1.xml.state","BirthRateScaler.t",0.337329363506617,11800,26497,10981,26216,0,0
"21998","article_0_2_2_0_1_441_1_1_1.xml.state","DeathRateScaler.t",0.185994525534526,13035,25435,12082,25281,9669,9669
"21999","article_0_2_2_0_1_441_1_1_2.xml.state","treeScaler.t",0.836215526818685,2721,35746,2694,34668,0,0
"22000","article_0_2_2_0_1_441_1_1_2.xml.state","treeRootScaler.t",0.854648577220333,2395,36196,2369,35059,11274,11274
"22001","article_0_2_2_0_1_441_1_1_2.xml.state","UniformOperator.t",NA,33658,351298,32546,341620,0,0
"22002","article_0_2_2_0_1_441_1_1_2.xml.state","SubtreeSlide.t",0.112071221398399,1459,190521,1444,185017,80659,80659
"22003","article_0_2_2_0_1_441_1_1_2.xml.state","narrow.t",NA,71,192201,2,186935,0,0
"22004","article_0_2_2_0_1_441_1_1_2.xml.state","wide.t",NA,2,38743,0,37668,19852,19852
"22005","article_0_2_2_0_1_441_1_1_2.xml.state","WilsonBalding.t",NA,4,38133,0,37059,6190,6190
"22006","article_0_2_2_0_1_441_1_1_2.xml.state","BirthRateScaler.t",0.34317181086298,12201,26293,11374,26019,0,0
"22007","article_0_2_2_0_1_441_1_1_2.xml.state","DeathRateScaler.t",0.182909895522083,12628,25731,11779,25468,10095,10095
"22008","article_0_2_2_0_1_441_1_2_1.xml.state","treeScaler.t",0.864928959867543,3391,34793,3363,33765,0,0
"22009","article_0_2_2_0_1_441_1_2_1.xml.state","treeRootScaler.t",0.83272334175506,2109,36207,2077,35111,12186,12186
"22010","article_0_2_2_0_1_441_1_2_1.xml.state","UniformOperator.t",NA,32844,351011,31756,340934,0,0
"22011","article_0_2_2_0_1_441_1_2_1.xml.state","SubtreeSlide.t",0.120667928981168,1317,191276,1302,185734,81626,81626
"22012","article_0_2_2_0_1_441_1_2_1.xml.state","narrow.t",NA,62,192647,0,187265,0,0
"22013","article_0_2_2_0_1_441_1_2_1.xml.state","wide.t",NA,2,38789,0,37669,19730,19730
"22014","article_0_2_2_0_1_441_1_2_1.xml.state","WilsonBalding.t",NA,3,38623,0,37509,6088,6088
"22015","article_0_2_2_0_1_441_1_2_1.xml.state","BirthRateScaler.t",0.331067407074604,11512,27031,10669,26759,0,0
"22016","article_0_2_2_0_1_441_1_2_1.xml.state","DeathRateScaler.t",0.206675033401046,14122,24262,13255,23983,7965,7965
"22017","article_0_2_2_0_1_441_1_2_2.xml.state","treeScaler.t",0.867751280608136,3597,34951,3569,33907,0,0
"22018","article_0_2_2_0_1_441_1_2_2.xml.state","treeRootScaler.t",0.86348465100231,2625,35558,2603,34465,11599,11599
"22019","article_0_2_2_0_1_441_1_2_2.xml.state","UniformOperator.t",NA,32777,352490,31679,342520,0,0
"22020","article_0_2_2_0_1_441_1_2_2.xml.state","SubtreeSlide.t",0.0888624407995055,1821,190215,1802,184643,77119,77119
"22021","article_0_2_2_0_1_441_1_2_2.xml.state","narrow.t",NA,106,192331,18,186902,0,0
"22022","article_0_2_2_0_1_441_1_2_2.xml.state","wide.t",NA,0,38371,0,37262,19601,19601
"22023","article_0_2_2_0_1_441_1_2_2.xml.state","WilsonBalding.t",NA,4,38225,0,37156,6037,6037
"22024","article_0_2_2_0_1_441_1_2_2.xml.state","BirthRateScaler.t",0.327559813864175,11252,27212,10451,26918,0,0
"22025","article_0_2_2_0_1_441_1_2_2.xml.state","DeathRateScaler.t",0.178202329389698,12369,26097,11417,25920,9962,9962
"22026","article_0_2_2_0_1_441_2_1_1.xml.state","treeScaler.t",0.858832478601791,3302,35139,3267,34044,0,0
"22027","article_0_2_2_0_1_441_2_1_1.xml.state","treeRootScaler.t",0.86167032504136,2672,35879,2645,34782,11365,11365
"22028","article_0_2_2_0_1_441_2_1_1.xml.state","UniformOperator.t",NA,32414,352260,31344,342120,0,0
"22029","article_0_2_2_0_1_441_2_1_1.xml.state","SubtreeSlide.t",0.1103695439126,1540,191726,1525,186208,80711,80711
"22030","article_0_2_2_0_1_441_2_1_1.xml.state","narrow.t",NA,78,191385,0,186011,0,0
"22031","article_0_2_2_0_1_441_2_1_1.xml.state","wide.t",NA,3,38152,0,37052,19650,19650
"22032","article_0_2_2_0_1_441_2_1_1.xml.state","WilsonBalding.t",NA,7,38370,0,37260,6109,6109
"22033","article_0_2_2_0_1_441_2_1_1.xml.state","BirthRateScaler.t",0.316115300671737,10910,27839,10111,27543,0,0
"22034","article_0_2_2_0_1_441_2_1_1.xml.state","DeathRateScaler.t",0.1834914466261,12793,25532,11852,25353,9781,9781
"22035","article_0_2_2_0_1_441_2_1_2.xml.state","treeScaler.t",0.86109012096336,3250,35155,3215,34072,0,0
"22036","article_0_2_2_0_1_441_2_1_2.xml.state","treeRootScaler.t",0.857421628384685,2452,36015,2426,34930,11601,11601
"22037","article_0_2_2_0_1_441_2_1_2.xml.state","UniformOperator.t",NA,32491,352152,31352,342048,0,0
"22038","article_0_2_2_0_1_441_2_1_2.xml.state","SubtreeSlide.t",0.10142193749902,1590,190354,1583,184821,78649,78649
"22039","article_0_2_2_0_1_441_2_1_2.xml.state","narrow.t",NA,78,192756,5,187226,0,0
"22040","article_0_2_2_0_1_441_2_1_2.xml.state","wide.t",NA,1,38495,0,37390,19718,19718
"22041","article_0_2_2_0_1_441_2_1_2.xml.state","WilsonBalding.t",NA,7,38174,0,37066,6232,6232
"22042","article_0_2_2_0_1_441_2_1_2.xml.state","BirthRateScaler.t",0.32874578049646,11474,27254,10613,26961,0,0
"22043","article_0_2_2_0_1_441_2_1_2.xml.state","DeathRateScaler.t",0.17270844828592,11820,26483,11048,26178,10467,10467
"22044","article_0_2_2_0_1_441_2_2_1.xml.state","treeScaler.t",0.869001464845142,3628,34610,3589,33491,0,0
"22045","article_0_2_2_0_1_441_2_2_1.xml.state","treeRootScaler.t",0.850640471205117,2506,36189,2485,35120,11253,11253
"22046","article_0_2_2_0_1_441_2_2_1.xml.state","UniformOperator.t",NA,33984,350168,32817,340314,0,0
"22047","article_0_2_2_0_1_441_2_2_1.xml.state","SubtreeSlide.t",0.094579620743248,1654,191208,1639,185668,78139,78139
"22048","article_0_2_2_0_1_441_2_2_1.xml.state","narrow.t",NA,78,192242,0,186755,0,0
"22049","article_0_2_2_0_1_441_2_2_1.xml.state","wide.t",NA,5,38609,0,37466,19750,19750
"22050","article_0_2_2_0_1_441_2_2_1.xml.state","WilsonBalding.t",NA,10,38619,0,37484,6128,6128
"22051","article_0_2_2_0_1_441_2_2_1.xml.state","BirthRateScaler.t",0.338197608173015,11643,26833,10813,26531,0,0
"22052","article_0_2_2_0_1_441_2_2_1.xml.state","DeathRateScaler.t",0.154175429595854,11017,26998,10163,26785,11131,11131
"22053","article_0_2_2_0_1_441_2_2_2.xml.state","treeScaler.t",0.864191397650429,3412,35063,3381,34016,0,0
"22054","article_0_2_2_0_1_441_2_2_2.xml.state","treeRootScaler.t",0.8517706085103,2512,35890,2484,34783,11238,11238
"22055","article_0_2_2_0_1_441_2_2_2.xml.state","UniformOperator.t",NA,33907,350864,32782,340657,0,0
"22056","article_0_2_2_0_1_441_2_2_2.xml.state","SubtreeSlide.t",0.110591013671252,1470,190829,1457,185355,80354,80354
"22057","article_0_2_2_0_1_441_2_2_2.xml.state","narrow.t",NA,48,192378,0,186868,0,0
"22058","article_0_2_2_0_1_441_2_2_2.xml.state","wide.t",NA,1,38165,0,37101,19463,19463
"22059","article_0_2_2_0_1_441_2_2_2.xml.state","WilsonBalding.t",NA,8,38430,0,37315,6204,6204
"22060","article_0_2_2_0_1_441_2_2_2.xml.state","BirthRateScaler.t",0.32962705348913,11404,27015,10510,26704,0,0
"22061","article_0_2_2_0_1_441_2_2_2.xml.state","DeathRateScaler.t",0.175558116187834,12369,26236,11539,25970,9601,9601
"22062","article_0_2_2_0_1_442_1_1_1.xml.state","treeScaler.t",0.861126658270456,3473,34830,3450,33774,0,0
"22063","article_0_2_2_0_1_442_1_1_1.xml.state","treeRootScaler.t",0.84994183763807,3512,34871,3486,33771,7044,7044
"22064","article_0_2_2_0_1_442_1_1_1.xml.state","UniformOperator.t",NA,21533,363686,20837,353447,0,0
"22065","article_0_2_2_0_1_442_1_1_1.xml.state","SubtreeSlide.t",0.121842654353108,1644,190595,1635,185069,77542,77542
"22066","article_0_2_2_0_1_442_1_1_1.xml.state","narrow.t",NA,1492,190129,1406,184757,0,0
"22067","article_0_2_2_0_1_442_1_1_1.xml.state","wide.t",NA,11,38430,7,37348,19932,19932
"22068","article_0_2_2_0_1_442_1_1_1.xml.state","WilsonBalding.t",NA,6,38527,2,37371,8020,8020
"22069","article_0_2_2_0_1_442_1_1_1.xml.state","BirthRateScaler.t",0.296817286919035,11370,27323,10479,27090,0,0
"22070","article_0_2_2_0_1_442_1_1_1.xml.state","DeathRateScaler.t",0.178780837067489,13021,25548,12146,25286,7870,7870
"22071","article_0_2_2_0_1_442_1_1_2.xml.state","treeScaler.t",0.857669066536108,3213,35148,3183,34087,0,0
"22072","article_0_2_2_0_1_442_1_1_2.xml.state","treeRootScaler.t",0.823359880143713,2935,35501,2907,34395,8450,8450
"22073","article_0_2_2_0_1_442_1_1_2.xml.state","UniformOperator.t",NA,21668,363106,20938,352546,0,0
"22074","article_0_2_2_0_1_442_1_1_2.xml.state","SubtreeSlide.t",0.102352372470973,1961,190215,1950,184635,73949,73949
"22075","article_0_2_2_0_1_442_1_1_2.xml.state","narrow.t",NA,1657,191030,1574,185403,0,0
"22076","article_0_2_2_0_1_442_1_1_2.xml.state","wide.t",NA,24,38344,18,37214,19747,19747
